
ゴールドアーマー現代の技術では最高の強度を持つ鎧である。	Gold Armor is the strongest armor in modern technology.
レッドローブ　　魔法使いのマント	Red robe, wizard's cape.
ブルーローブ　　魔法使いのマント	Blue Robe: The Wizard's Cloak
イエローローブ　魔法使いのマント	Yellow Robe: Wizard's Cloak
シルバーローブ　魔法使いのマント	Silver Robe: Wizard's Cloak
ゴールドローブ　魔法使いのマント	Goldrobe: Wizard's Cloak
ウッドシールド　木製なので軽くて動きやすいが防	Woodshield. It's made of wood, so it's light and easy to move around in.
御能力は低い。	Your ability is low.
スモールシールドウッドシールドより少し小さいがなかなか丈夫である	It's a little smaller than the Small Shield Wood Shield, but it's pretty tough.
ラージシールド　スモールシールドと同じ材質の少し大きめの盾。	Large Shield A slightly larger shield made of the same Muttonhead as Small Shield.
ミスリルシールドこの盾は敵の攻撃を防ぐには充分な効力を持っている	Mithril Shield, this shield has plenty of effect to defend against enemy attacks
ゴールドシールドこの盾は最強の盾といえるだろう。	Gold Shield, this shield could be said to be the strongest.
ブロンズミラー　魔法の力で敵の攻撃を跳ね返す。	Bronze Mirror: Uses magic to repel enemy attacks.
メタルミラー　　魔法の力で敵の攻撃を跳ね返す。	Metal Mirror: Bouncing off enemy attacks with the power of magic.
プラチナミラー　魔法の力で敵の攻撃を跳ね返す。	Platinum Mirror: Bouncing off enemy attacks with the power of magic.
ミスリルミラー　魔法の力で敵の攻撃を跳ね返す。	Mithril Mirror: Bouncing off enemy attacks with the power of magic.
ゴールドミラー　魔法の力で敵の攻撃を跳ね返す。	Gold Mirror: Bouncing off enemy attacks with the power of magic.
無敵　　　　　　一定時間無敵！！	Invincible. Invincible for a set amount of time!!
ヘルメット　　　一定時間上空からの攻撃を防ぐことができる。	Helmet Can block attacks from above for a certain amount of time.
スパイクブーツ　氷の上でも滑らない。	Spike boots. They don't slip on ice.
石靴　　　　　　トゲの上でも平気で歩ける。ただしジャンプ力下がる	Stone shoes You can walk on thorns without a care in the world. However, your jumping power will decrease.
ツルハシ	Black pickaxe
ダガー　　　　　投げナイフ。	Dagger, throwing knife.
ブーメラン　　　回転しながら手元にもどってくる、武器。	Boomerang The weapon spins as it comes back to me.
オレンジ　　　　体力が２０回復する。	Orange Restores 20 HP.
チェリー　　　　体力が５０回復する。	Cherry restores 50 HP.
リンゴ　　　　　体力が完全回復する。	Ringo, your stamina is fully restored.
金塊	Gold nugget
エリクサー　　　復活剤。	Elixir. Resurrection.
ブーメランＤＸ　ブーメランのパワーアップ型。	Boomerang DX: Boomerang power-up type.
アイアンソード	Iron Sword
プラズマブレードPウォータービームPロッククラッシュ@アイアンアーマー	Plasma Blade P Water Beam P Rock Crash@Iron Armor.
プラズマアーマーPアクアローブ　　Pバトルアーマー　@アイアンシールド	Plasma Armor P Aqua Robe P Battle Armor @Iron Shield
薬をお持ちに　　なりますか？	Would you like me to bring you some medicine?
いる	He's here.
いらない	I don't need it.
もっとお持ちに　なりますか？	Would you like to carry more?
いる	He's here.
いらない	I don't need it.
どれをさしあげましょうか？	Which one should I give you?
　でよろしい　　　　　　ですか？	Is that all right with you?
　ＹＥＳ	YES
ＮＯ	No.
あなたはそのアイテムをこれ以上持てません。	You can't carry that item any longer.
お金が足りません	We don't have enough money.
はいどうぞ	Okay, here you go.
何を売っていただけますか？	What will you sell me?
になります。	It will be.
　ＹＥＳ	YES
ＮＯ	No.
これ以上　売れるものがありません	There's nothing more we can sell.
ブラッキィ	Slick
ガルドラ	Gardola
ドルドン	Dordon
おぅ！　ブラッキィ！	Oh! Bloody!
何だオマエ？	What the hell are you?
オマエも、ベルクフリトの魔力で幻影世界に来たガウか？	Are you also Gau, who came to the illusory world with Berkfried’s magical power?
オマエあっちいけよ！	You go away!
あいにく僕は、ヌイグルミなんかに知合いはいないんでね。	Unfortunately, I don't know stuffed animals.
ありがとうございました。	Thank you very much.
あなたは？	What about you?
ベルクフリトってヤツの魔力で、この世界に飛ばされて来た、ガウってんだガウ。	It's the gou that was sent to this world by Berkfried's magical power.
ベルクフリトをフーインする	Huin Berkfried
ために、どーしても元の世界に	For that reason, no matter what I do, I'll go back to my world.
帰りたいガウ！	I wanna go home, gow!
メイルやタットにも、	Even Meiru and Tatt...
会いたいし…、	I want to see her...
どーすれば、元の世界に	What should I do back in the real world?
帰れるか、教えてほしいガウ。	Tell me if you can go home, gow.
そうですか。	I see.
そういうことでしたら喜んで	If that's the case, I'd be happy to.
お教えしましょう。	I'll tell you.
焜xルクフリトに	Stove xlukufrito.
支配され、苦しめられているの	I'm being controlled, and I'm being tormented.
です。	That's right.
あなたが元の世界へ戻り、	You go back to your world,
ベルクフリトを封印することが	To seal the berckfleet
出来れば、この世界も解放されるでしょう。	If possible, this world will be released as well.
あなたの世界へ戻るためには、	To return to your world,
幻影城にある	It's in the phantom castle.
『空間の扉』	“The Door to Space.”
を、	O-
くぐらなければなりません。	You have to go through it.
空間の扉ガウか。	A door to space, huh?
幻影城に入るには、	To enter the phantom castle...
『幻影の腕輪』	“The Illusion Bracelet.”
という道具が	That's the tool.
必要です。	It's necessary.
『幻影の腕輪』	“The Illusion Bracelet.”
は、	Ha,
バウロの村の倉庫に保管して	I stored it in a warehouse in the village of bauro
あります。	I do.
それと、あなたには、この世界に伝わる最強の装備をさしあげ	Also, I’ll give you the strongest equipment passed down in this world
ましょう。	Let's do it.
これからの戦いに役立つことで	By being useful in the battle to come.
しょう。	Sho.
装備は、塔の街の倉庫に	The equipment is in a warehouse in the tower city.
あります。	I do.
このカギを使って下さい。	Please use this key.
塔の街の倉庫のカギを	The key to the storehouse in the tower city.
もらいました。	I got it.
隠してもムダだぞ。	There's no point in hiding it.
そうガウけど。	That's right, but...
オマエ、怪獣知ってるガウか？	Do you know any monsters, Gau?
この街より上の階は、魔物で	The floors above this city were monsters
いっぱいだから、街から出ない	It's full, so I won't leave the city.
方が、いいと思うよ。	I think it's better.
洵ベルクフリトに支配されて	 ⁇ Be controlled by Berkfried.
しまった、この世界はもう	Crap, this world is already
終わりさ…。	It's over...
別の世界でよみがえった魔神が、幻影世界まで支配する	An Archdemon resurrected in another world, ruling even the illusory world
なんて…。"!	What a...!
別の世界でよみがえった魔神が、幻影世界まで支配する	An Archdemon resurrected in another world, ruling even the illusory world
なんて…。	What a...
怪獣さんね。	A monster, huh?
別の世界への行き方なら、	If it's a way to get to another world,
町長が知っているんだけど…。	The mayor knows...
町長が出かけたまま、戻って	The mayor was still out, so he went back
来ないのよ。	He's not coming.
どこへ、行ってしまったの	Where did he go?
かしら…。	I wonder...
街のみんながさがしているけど、見つからないのよ。	Everyone in the city is looking for it, but I can't find it.
心配ね…。"!@	I'm worried...!@
街のみんながさがしているけど、見つからないのよ。	Everyone in the city is looking for it, but I can't find it.
